customer_id,join_date,loyalty_tier,age,gender,city,email
1881,2024-07-13,Silver,41,M,Klagenfurt,user1881@example.com
1882,2024-09-22,Gold,27,M,Klagenfurt,user1882@example.com
1883,2025-07-07,Silver,55,F,Vienna,user1883@example.com
1884,2025-02-17,Gold,39,F,Bregenz,user1884@example.com
1885,2024-05-05,None,43,M,Villach,user1885@example.com
1886,2023-12-15,Silver,60,M,Graz,user1886@example.com
1887,2025-07-22,None,72,F,Vienna,user1887@example.com
1888,2024-04-23,None,56,M,Vienna,user1888@example.com
1889,2024-12-13,Silver,44,F,Villach,user1889@example.com
1890,2024-02-28,Platinum,46,F,Innsbruck,user1890@example.com
1891,2023-12-27,None,64,M,Klagenfurt,user1891@example.com
1892,2024-01-11,Silver,55,F,Vienna,user1892@example.com
1893,2025-03-21,Gold,37,M,Linz,user1893@example.com
1894,2024-12-07,None,44,M,Linz,user1894@example.com
1895,2024-07-21,Silver,58,M,Klagenfurt,user1895@example.com
1896,2024-10-27,Silver,71,F,Linz,user1896@example.com
1897,2024-08-30,Silver,37,F,Villach,user1897@example.com
1898,2024-10-18,None,61,F,Innsbruck,user1898@example.com
1899,2025-01-19,None,36,F,Graz,user1899@example.com
1900,2024-02-27,Gold,37,M,Salzburg,user1900@example.com
1901,2024-03-20,Silver,52,M,Vienna,user1901@example.com
1902,2025-03-26,None,64,M,Salzburg,user1902@example.com
1903,2025-06-21,Gold,19,M,Graz,user1903@example.com
1904,2023-11-19,None,47,M,Graz,user1904@example.com
1905,2024-08-13,Silver,70,F,Villach,user1905@example.com
1906,2025-02-17,None,51,F,Innsbruck,user1906@example.com
1907,2023-11-17,Platinum,39,M,Linz,user1907@example.com
1908,2024-11-06,None,20,F,Linz,user1908@example.com
1909,2023-11-05,None,23,F,Villach,user1909@example.com
1910,2024-10-25,None,32,M,Graz,user1910@example.com
1911,2024-09-25,None,44,M,Innsbruck,user1911@example.com
1912,2024-11-13,Gold,27,F,Innsbruck,user1912@example.com
1913,2024-01-08,Platinum,26,M,Klagenfurt,user1913@example.com
1914,2024-05-18,None,50,M,Bregenz,user1914@example.com
1915,2024-10-05,Silver,49,F,Vienna,user1915@example.com
1916,2023-12-15,Silver,65,F,Villach,user1916@example.com
1917,2024-02-18,Gold,23,F,Bregenz,user1917@example.com
1918,2024-11-20,Silver,58,M,Villach,user1918@example.com
1919,2023-11-26,None,53,M,Linz,user1919@example.com
1920,2024-09-28,Silver,19,M,Graz,user1920@example.com
1921,2025-05-04,Silver,46,M,Villach,user1921@example.com
1922,2024-08-17,None,21,F,Villach,user1922@example.com
1923,2024-09-30,Silver,18,F,Klagenfurt,user1923@example.com
1924,2024-08-20,None,36,M,Salzburg,user1924@example.com
1925,2023-11-02,Gold,43,F,Linz,user1925@example.com
1926,2024-08-24,None,42,F,Vienna,user1926@example.com
1927,2025-05-03,Silver,27,F,Innsbruck,user1927@example.com
1928,2025-03-03,Silver,70,F,Graz,user1928@example.com
1929,2024-07-06,Silver,32,F,Linz,user1929@example.com
1930,2025-05-10,None,39,F,Salzburg,user1930@example.com
1931,2025-03-19,Silver,68,F,Villach,user1931@example.com
1932,2024-11-17,Silver,65,F,Vienna,user1932@example.com
1933,2023-10-24,Silver,38,M,Villach,user1933@example.com
1934,2024-05-30,Silver,73,M,Vienna,user1934@example.com
1935,2023-11-06,Silver,39,F,Klagenfurt,user1935@example.com
1936,2025-09-17,Gold,53,M,Villach,user1936@example.com
1937,2025-08-05,None,51,F,Linz,user1937@example.com
1938,2023-11-10,Gold,47,F,Salzburg,user1938@example.com
1939,2025-08-04,Silver,42,M,Vienna,user1939@example.com
1940,2023-10-14,None,62,M,Graz,user1940@example.com
1941,2024-07-16,None,45,M,Vienna,user1941@example.com
1942,2025-04-05,None,18,F,Salzburg,user1942@example.com
1943,2025-04-03,Gold,66,F,Innsbruck,user1943@example.com
1944,2025-09-06,Silver,62,M,Innsbruck,user1944@example.com
1945,2025-01-05,Gold,21,F,Klagenfurt,user1945@example.com
1946,2024-07-24,Silver,24,F,Linz,user1946@example.com
1947,2025-09-16,Silver,66,M,Salzburg,user1947@example.com
1948,2024-06-26,None,26,M,Klagenfurt,user1948@example.com
1949,2025-06-18,None,53,M,Bregenz,user1949@example.com
1950,2025-07-15,Silver,36,F,Vienna,user1950@example.com
1951,2024-06-21,None,18,M,Bregenz,user1951@example.com
1952,2025-02-01,None,27,F,Vienna,user1952@example.com
1953,2025-01-17,Silver,53,F,Innsbruck,user1953@example.com
1954,2024-10-19,Silver,26,M,Klagenfurt,user1954@example.com
1955,2025-01-11,Platinum,62,F,Innsbruck,user1955@example.com
1956,2024-06-01,Gold,63,F,Graz,user1956@example.com
1957,2024-01-29,Silver,59,M,Bregenz,user1957@example.com
1958,2024-10-18,Silver,49,F,Bregenz,user1958@example.com
1959,2024-10-12,Silver,49,F,Innsbruck,user1959@example.com
1960,2025-03-06,Gold,23,F,Graz,user1960@example.com
1961,2024-03-02,None,65,F,Vienna,user1961@example.com
1962,2023-09-23,Silver,55,F,Klagenfurt,user1962@example.com
1963,2023-10-07,Gold,34,M,Graz,user1963@example.com
1964,2024-04-26,None,27,M,Klagenfurt,user1964@example.com
1965,2025-01-26,Silver,67,F,Bregenz,user1965@example.com
1966,2024-10-23,Silver,44,M,Klagenfurt,user1966@example.com
1967,2024-10-14,None,71,F,Bregenz,user1967@example.com
1968,2025-05-15,None,67,F,Graz,user1968@example.com
1969,2024-03-20,None,52,M,Bregenz,user1969@example.com
1970,2024-05-31,None,69,F,Villach,user1970@example.com
1971,2024-04-09,None,38,M,Linz,user1971@example.com
1972,2025-08-07,Gold,42,F,Bregenz,user1972@example.com
1973,2025-03-04,None,45,M,Innsbruck,user1973@example.com
1974,2023-12-12,Silver,64,F,Graz,user1974@example.com
1975,2025-05-05,None,32,F,Villach,user1975@example.com
1976,2024-07-23,Gold,21,F,Vienna,user1976@example.com
1977,2025-04-03,None,46,M,Klagenfurt,user1977@example.com
1978,2025-06-28,Silver,26,M,Villach,user1978@example.com
1979,2023-10-02,Gold,44,M,Salzburg,user1979@example.com
1980,2024-02-18,Gold,43,F,Villach,user1980@example.com
1981,2023-12-03,None,36,F,Graz,user1981@example.com
1982,2023-10-15,Gold,73,F,Villach,user1982@example.com
1983,2024-12-01,Silver,45,M,Villach,user1983@example.com
1984,2025-02-16,Silver,34,M,Innsbruck,user1984@example.com
1985,2023-10-26,None,60,F,Bregenz,user1985@example.com
1986,2025-03-16,None,74,M,Klagenfurt,user1986@example.com
1987,2024-07-11,Silver,58,F,Linz,user1987@example.com
1988,2024-03-10,Silver,59,M,Vienna,user1988@example.com
1989,2024-02-27,Silver,67,M,Linz,user1989@example.com
1990,2025-06-14,Silver,37,F,Villach,user1990@example.com
1991,2023-11-01,Gold,62,F,Salzburg,user1991@example.com
1992,2024-09-23,None,57,Other,Graz,user1992@example.com
1993,2024-04-19,Silver,56,M,Klagenfurt,user1993@example.com
1994,2025-05-10,None,66,M,Graz,user1994@example.com
1995,2025-03-09,Gold,70,F,Innsbruck,user1995@example.com
1996,2024-05-11,Silver,40,F,Graz,user1996@example.com
1997,2024-12-01,Platinum,64,F,Vienna,user1997@example.com
1998,2025-01-25,None,49,M,Salzburg,user1998@example.com
1999,2024-05-12,None,69,M,Linz,user1999@example.com
2000,2024-04-28,None,64,F,Villach,user2000@example.com
